138 Thiruvananthapuram City Traffic 180m before Thiruvallom Junction - Maruti Suzuki True Value Thiruvallom Junction National Highway 66 Bypass (NH 66 Bypass) NH 38 5 130,8.4478996,76.9556643
139 Thiruvananthapuram CITY TRAFFIC NHAI RO Kerala - 80m after Pettah Junction Pettah Junction Palayam Airport road OR 34 7 130,8.4937457,76.925839
140 Kozhikode TRAFFIC STATION Rajaji Rd Jn -Stadium Junction Moffusil Bus Stand Rajaji road OR 39 3 129,11.2554752,75.7864836
141 Thiruvananthapuram Kazhakkuttom AJ Hospital Junction - Canara Bank Kazhakuttom Junction National Highway 66 (NH 66) NH 39 3 129,8.5685708,76.8731333
142 Alappuzha KUTHIYATHODE Kelamkulangara Bhagavathi Temple - Upasana Auditorium Kuthiathode National Highway 66 (NH 66) NH 35 6 129,9.7934071,76.3159664
143 Kozhikode Vatakara Marble Mahal - Arya Bhavan Hotel Narayana Nagar National Highway 66 (NH 66) NH 40 2 128,11.5898996,75.5938919
,,
144 Thiruvananthapuram CITY TRAFFIC 50m after Ananthapuri Hospital - Hotel Pallava Rajadhani Chakka National Highway 66 Bypass (NH 66 Bypass) NH 40 2 128,8.5241391,76.9366376
145 Ernakulam ALUVA Pulinchuvadu Metro Station - Forest Industries Ltd Companypadi Junction National Highway 544 (NH - 544) NH 36 5 128,10.0886928,76.343287
146 Kollam PARIPPALLY Mukkada Junction - Highway Motors Mukkada Junction National Highway 66 (NH 66) NH 32 8 128,8.8123488,76.7588672
147 Kollam OCHIRA Hotel Royal Regency - IOC Pump Oachira Junction National Highway 66 (NH 66) NH 37 4 127,9.1255172,76.5097205
148 Ernakulam CITY TRAFFIC EAST Olive Furniture - Hotel Highway Garden Oberon Mall National Highway 66 (NH 66) NH 37 4 127,9.9816358,76.2998842
149 Thiruvananthapuram CITY TRAFFIC Sree Balakrishna Swamy Temple - Paruthikuzhy Junction Paruthikuzhy Junction National Highway 66 Bypass (NH 66 Bypass) NH 37 4 127,8.4515292,76.945535
150 Thiruvananthapuram KALLAMBALAM 250m before and after 28th mile 28th Mile National Highway 66 (NH 66) NH 38 3 126,8.762886,76.7913996
151 Thrissur Kodungallur Kodungallur Municipal Townhall - Kodungalloor Islahi Masjid Chandapura Signal Junction National Highway 66 (NH 66) NH 38 3 126,10.2343459,76.1946751
152 Wayanad Sulthan Batheri Ganapathy Temple Jn - 120m before Chungam Junction Temple Jn National Highway 766 (NH 766) NH 38 3 126,11.743241,76.4731476
153 Ernakulam CITY TRAFFIC EAST 70m after SBI - 270m before Geetanjali Junction Chakkaraparambu Junction National Highway 66 (NH 66) NH 38 3 126,9.9898476,76.3188616
154 Ernakulam CITY TRAFFIC EAST Edapally Toll Junction - 50m after Indian Oil Petrol Pump Edapally Toll Junction National Highway 544 (NH - 544) NH 38 3 126,10.9710291,77.037603
155 Thiruvananthapuram Kazhakkuttom 60m before Hero Motors - AJ Hospital Junction AJ Hospital Junction National Highway 66 (NH 66) NH 38 3 126,8.5685708,76.8731333
156 Ernakulam KALADI 150m before Hotel Kadambari - 140m before Parackal Timber Trust Marottichuvadu Main Central Road (SH 1) SH 34 7 126,10.175728,76.4222063
157 Malappuram VALANCHERRY Kerala Gramin Bank - Syndicate Bank ATM Valanchery Junction National Highway 66 (NH 66) NH 36 6 124,10.8877717,76.0732189
158 Kottayam Traffic Kottayam Junction Logos Junction Railway station road OR 36 4 124,9.5912787,76.5321625
159 Kollam Parippally PS180m before Nadakkal Service Coop Bank - 75m after Kalluvathukal Grama,8.8278578,76.7480805
Panchayath Office Kalluvathukkal Junction National Highway 66 (NH 66)NH 32 7 124,8.8278578,76.7480805
160 Thiruvananthapuram CITY TRAFFIC SBI - Bridge near Infosys Infosys National Highway 66 Bypass (NH 66 Bypass) NH 41 0 123,8.5351066,76.8809239
161 Thrissur Traffic Thrissur Marar Road Junction - Chettiyangadi Junction Kurupam Road Junction Kodungalloor - Shornur Road (SH - 22) SH 37 3 123,10.5147367,76.2109628
162 Thrissur PERAMANGALAM Mundur Service Co-Operative Bank - 50m before Federal Bank Mundur Junction Thrissur - Kuttipuram Road (SH - 69) SH 37 3 123,10.5915509,76.1552445
163 Ernakulam CITY TRAFFIC EAST Sri Muruga Saravana Bhavan - 70m after D.T.D.C. Kunnumpuram Junction National Highway 66 (NH 66) NH 38 2 122,9.9816358,76.2998842
164 Kollam Chathannoor PS 70m before Arunodhayam Auditorium - 50m after Federal Bank ATM Chathanoor Junction National Highway 66 (NH 66) NH 31 9 121,8.8622508,76.7233631
"165 Kollam PUNALUR BP Fuel Station - Kumar Palace Road Jn TB Jn, Punalur National Highway 744 (NH 744) NH 31 7 121",9.0176117,76.9260936
166 Kottayam KuravilangaduKuravilangad Service Co Operative Bank - St Mary's Girls Higher Secondary,9.759076,76.5618575
Kuravilangad Main Central Road (SH 1) SH 36 5 120,9.757589,76.5610256
"167 Ernakulam Perumbavoor Iringole Post Office - St. Thomas Church RTO Office, Iringole State Highway 16 (SH 16) SH 36 3 120",10.1146301,76.4777526
168 Kollam Killikollur Catholic Syrian Bank - 140m after KJ Hospital Moonam kutti National Highway 744 (NH 744) NH 36 3 120,9.3048731,77.4175192
"169 Thiruvananthapuram City Traffic Vettukad Church -  St. Mary's Church, Cheruvettukad Vettukad Veli - Shankhumugham road OR 36 3 120",8.4947073,76.90056
170 Thrissur PERAMANGALAM130m after Cheerakuzhy Subramania Temple - Adat Farmers Service Co,10.56081,76.1700379
